timestamp,customer_no,location,last_aisle
2019-09-04 07:24:00,30041,dairy,checkout
2019-09-04 07:24:00,30042,drinks,fruit
2019-09-04 07:24:00,30044,fruit,checkout
2019-09-04 07:25:00,30021,spices,dairy
2019-09-04 07:25:00,30024,spices,checkout
2019-09-04 07:25:00,30034,checkout,
2019-09-04 07:25:00,30041,checkout,
2019-09-04 07:25:00,30044,checkout,
2019-09-04 07:26:00,30024,checkout,
2019-09-04 07:26:00,30036,spices,dairy
2019-09-04 07:26:00,30042,fruit,spices
2019-09-04 07:26:00,30045,fruit,drinks
2019-09-04 07:26:00,30046,fruit,dairy
2019-09-04 07:26:00,30047,dairy,checkout
2019-09-04 07:26:00,30048,spices,dairy
2019-09-04 07:27:00,30021,dairy,checkout
2019-09-04 07:27:00,30037,checkout,
2019-09-04 07:27:00,30042,spices,dairy
2019-09-04 07:27:00,30045,drinks,checkout
2019-09-04 07:27:00,30046,dairy,drinks
2019-09-04 07:27:00,30049,spices,dairy
2019-09-04 07:27:00,30050,fruit,checkout
2019-09-04 07:27:00,30051,drinks,fruit
2019-09-04 07:28:00,30036,dairy,spices
2019-09-04 07:28:00,30046,drinks,checkout
2019-09-04 07:28:00,30049,dairy,spices
2019-09-04 07:28:00,30050,checkout,
2019-09-04 07:28:00,30051,fruit,drinks
2019-09-04 07:28:00,30052,fruit,dairy
2019-09-04 07:28:00,30053,fruit,drinks
2019-09-04 07:29:00,30042,dairy,checkout
2019-09-04 07:29:00,30048,dairy,checkout
2019-09-04 07:29:00,30054,fruit,spices
2019-09-04 07:29:00,30055,drinks,fruit
2019-09-04 07:29:00,30056,drinks,checkout
2019-09-04 07:29:00,30057,drinks,checkout
2019-09-04 07:30:00,30049,spices,drinks
2019-09-04 07:30:00,30051,drinks,checkout
2019-09-04 07:30:00,30052,dairy,checkout
2019-09-04 07:31:00,30020,checkout,
2019-09-04 07:31:00,30046,checkout,
2019-09-04 07:31:00,30049,drinks,fruit
2019-09-04 07:31:00,30058,fruit,dairy
2019-09-04 07:32:00,30045,checkout,
2019-09-04 07:32:00,30051,checkout,
2019-09-04 07:32:00,30053,drinks,checkout
2019-09-04 07:32:00,30055,fruit,checkout
2019-09-04 07:32:00,30058,dairy,fruit
2019-09-04 07:33:00,30047,checkout,
2019-09-04 07:33:00,30052,checkout,
2019-09-04 07:33:00,30053,checkout,
2019-09-04 07:33:00,30054,spices,checkout
2019-09-04 07:33:00,30059,drinks,spices
2019-09-04 07:34:00,30042,checkout,
2019-09-04 07:34:00,30054,checkout,
2019-09-04 07:34:00,30056,checkout,
2019-09-04 07:34:00,30058,fruit,spices
2019-09-04 07:34:00,30059,spices,drinks
2019-09-04 07:35:00,30036,spices,dairy
2019-09-04 07:35:00,30055,checkout,
2019-09-04 07:35:00,30058,spices,drinks
2019-09-04 07:36:00,30060,fruit,drinks
2019-09-04 07:36:00,30061,dairy,fruit
2019-09-04 07:36:00,30062,spices,dairy
2019-09-04 07:36:00,30063,dairy,drinks
2019-09-04 07:37:00,30021,checkout,
2019-09-04 07:37:00,30048,checkout,
2019-09-04 07:37:00,30064,fruit,checkout
2019-09-04 07:38:00,30049,fruit,dairy
2019-09-04 07:38:00,30057,checkout,
2019-09-04 07:38:00,30059,drinks,spices
2019-09-04 07:38:00,30061,fruit,dairy
2019-09-04 07:38:00,30064,checkout,
2019-09-04 07:38:00,30065,spices,checkout
2019-09-04 07:38:00,30066,drinks,checkout
2019-09-04 07:39:00,30036,dairy,drinks
2019-09-04 07:39:00,30062,dairy,drinks
2019-09-04 07:39:00,30063,drinks,spices
2019-09-04 07:39:00,30066,checkout,
2019-09-04 07:40:00,30058,drinks,fruit
2019-09-04 07:40:00,30063,spices,drinks
2019-09-04 07:40:00,30065,checkout,
2019-09-04 07:40:00,30067,drinks,checkout
2019-09-04 07:40:00,30068,fruit,drinks
2019-09-04 07:40:00,30069,drinks,fruit
2019-09-04 07:41:00,30049,dairy,drinks
2019-09-04 07:41:00,30062,drinks,checkout
2019-09-04 07:41:00,30063,drinks,fruit
2019-09-04 07:41:00,30068,drinks,checkout
2019-09-04 07:41:00,30069,fruit,checkout
2019-09-04 07:42:00,30049,drinks,checkout
2019-09-04 07:42:00,30060,drinks,spices
2019-09-04 07:42:00,30061,dairy,spices
2019-09-04 07:42:00,30067,checkout,
2019-09-04 07:42:00,30068,checkout,
2019-09-04 07:42:00,30069,checkout,
2019-09-04 07:43:00,30059,spices,checkout
2019-09-04 07:44:00,30036,drinks,checkout
2019-09-04 07:44:00,30060,spices,dairy
2019-09-04 07:45:00,30049,checkout,
2019-09-04 07:45:00,30062,checkout,
2019-09-04 07:45:00,30070,spices,drinks
2019-09-04 07:45:00,30071,fruit,checkout
2019-09-04 07:45:00,30072,spices,dairy
2019-09-04 07:46:00,30059,checkout,
2019-09-04 07:46:00,30061,spices,dairy
2019-09-04 07:46:00,30063,fruit,spices
2019-09-04 07:46:00,30071,checkout,
2019-09-04 07:46:00,30073,dairy,fruit
2019-09-04 07:46:00,30074,fruit,checkout
2019-09-04 07:46:00,30075,spices,fruit
2019-09-04 07:47:00,30061,dairy,checkout
2019-09-04 07:47:00,30063,spices,dairy
2019-09-04 07:47:00,30074,checkout,
2019-09-04 07:47:00,30075,fruit,checkout
2019-09-04 07:47:00,30076,spices,dairy
2019-09-04 07:47:00,30077,drinks,checkout
2019-09-04 07:48:00,30036,checkout,
2019-09-04 07:48:00,30070,drinks,fruit
2019-09-04 07:48:00,30072,dairy,checkout
2019-09-04 07:48:00,30076,dairy,checkout
2019-09-04 07:48:00,30078,drinks,fruit
2019-09-04 07:48:00,30079,dairy,checkout
2019-09-04 07:49:00,30058,fruit,checkout
2019-09-04 07:49:00,30060,dairy,checkout
2019-09-04 07:49:00,30061,checkout,
2019-09-04 07:49:00,30063,dairy,spices
2019-09-04 07:49:00,30070,fruit,checkout
2019-09-04 07:49:00,30072,checkout,
2019-09-04 07:49:00,30080,spices,drinks
2019-09-04 07:50:00,30070,checkout,
2019-09-04 07:50:00,30075,checkout,
2019-09-04 07:50:00,30076,checkout,
2019-09-04 07:50:00,30080,drinks,checkout
2019-09-04 07:50:00,30081,drinks,checkout
2019-09-04 07:51:00,30058,checkout,
2019-09-04 07:51:00,30063,spices,fruit
2019-09-04 07:51:00,30081,checkout,
2019-09-04 07:52:00,30060,checkout,
2019-09-04 07:52:00,30063,fruit,spices
2019-09-04 07:52:00,30080,checkout,
2019-09-04 07:53:00,30063,spices,fruit
2019-09-04 07:53:00,30077,checkout,
2019-09-04 07:53:00,30082,fruit,checkout
2019-09-04 07:53:00,30083,fruit,checkout
2019-09-04 07:53:00,30084,drinks,spices
2019-09-04 07:54:00,30084,spices,checkout
2019-09-04 07:55:00,30063,fruit,checkout
2019-09-04 07:55:00,30073,fruit,checkout
2019-09-04 07:55:00,30079,checkout,
2019-09-04 07:56:00,30078,fruit,checkout
2019-09-04 07:56:00,30084,checkout,
2019-09-04 07:56:00,30085,dairy,checkout
2019-09-04 07:56:00,30086,fruit,checkout
2019-09-04 07:56:00,30087,dairy,spices
2019-09-04 07:57:00,30063,checkout,
2019-09-04 07:57:00,30073,checkout,
2019-09-04 07:57:00,30082,checkout,
2019-09-04 07:57:00,30083,checkout,
2019-09-04 07:59:00,30078,checkout,
2019-09-04 07:59:00,30086,checkout,
2019-09-04 08:00:00,30088,dairy,spices
2019-09-04 08:00:00,30089,spices,dairy
2019-09-04 08:00:00,30090,spices,dairy
2019-09-04 08:00:00,30091,spices,checkout
2019-09-04 08:00:00,30092,dairy,checkout
2019-09-04 08:01:00,30087,spices,drinks
2019-09-04 08:01:00,30089,dairy,checkout
2019-09-04 08:01:00,30090,dairy,checkout
2019-09-04 08:01:00,30091,checkout,
2019-09-04 08:01:00,30093,fruit,drinks
2019-09-04 08:01:00,30094,dairy,checkout
2019-09-04 08:01:00,30095,spices,dairy
2019-09-04 08:01:00,30096,fruit,checkout
2019-09-04 08:02:00,30087,drinks,fruit
2019-09-04 08:02:00,30093,drinks,checkout
2019-09-04 08:02:00,30096,checkout,
2019-09-04 08:02:00,30097,fruit,spices
2019-09-04 08:03:00,30093,checkout,
2019-09-04 08:03:00,30095,dairy,spices
2019-09-04 08:03:00,30098,spices,fruit
2019-09-04 08:04:00,30085,checkout,
2019-09-04 08:04:00,30090,checkout,
2019-09-04 08:04:00,30095,spices,drinks
2019-09-04 08:04:00,30098,fruit,checkout
2019-09-04 08:04:00,30099,fruit,checkout
2019-09-04 08:04:00,30100,drinks,checkout
2019-09-04 08:04:00,30101,dairy,checkout
2019-09-04 08:04:00,30102,dairy,drinks
2019-09-04 08:04:00,30103,drinks,checkout
2019-09-04 08:05:00,30087,fruit,checkout
2019-09-04 08:05:00,30092,checkout,
2019-09-04 08:05:00,30097,spices,fruit
2019-09-04 08:05:00,30099,checkout,
2019-09-04 08:05:00,30103,checkout,
2019-09-04 08:05:00,30104,fruit,drinks
2019-09-04 08:05:00,30105,fruit,drinks
2019-09-04 08:06:00,30089,checkout,
2019-09-04 08:06:00,30095,drinks,spices
2019-09-04 08:06:00,30097,fruit,checkout
2019-09-04 08:06:00,30098,checkout,
2019-09-04 08:06:00,30102,drinks,checkout
2019-09-04 08:06:00,30105,drinks,spices
2019-09-04 08:06:00,30106,spices,dairy
2019-09-04 08:06:00,30107,dairy,checkout
2019-09-04 08:06:00,30108,fruit,checkout
2019-09-04 08:06:00,30109,drinks,fruit
2019-09-04 08:06:00,30110,dairy,checkout
2019-09-04 08:07:00,30088,spices,drinks
2019-09-04 08:07:00,30100,checkout,
2019-09-04 08:07:00,30107,checkout,
2019-09-04 08:07:00,30108,checkout,
2019-09-04 08:07:00,30111,fruit,dairy
2019-09-04 08:07:00,30112,spices,checkout
2019-09-04 08:07:00,30113,dairy,checkout
2019-09-04 08:07:00,30114,dairy,fruit
2019-09-04 08:07:00,30115,fruit,spices
2019-09-04 08:07:00,30116,fruit,checkout
2019-09-04 08:08:00,30087,checkout,
2019-09-04 08:08:00,30097,checkout,
2019-09-04 08:08:00,30106,dairy,spices
2019-09-04 08:08:00,30109,fruit,checkout
2019-09-04 08:08:00,30110,checkout,
2019-09-04 08:08:00,30111,dairy,checkout
2019-09-04 08:08:00,30112,checkout,
2019-09-04 08:08:00,30116,checkout,
2019-09-04 08:08:00,30117,dairy,checkout
2019-09-04 08:08:00,30118,dairy,drinks
2019-09-04 08:08:00,30119,fruit,dairy
2019-09-04 08:09:00,30088,drinks,fruit
2019-09-04 08:09:00,30095,spices,checkout
2019-09-04 08:09:00,30101,checkout,
2019-09-04 08:09:00,30102,checkout,
2019-09-04 08:09:00,30119,dairy,spices
2019-09-04 08:10:00,30105,spices,drinks
2019-09-04 08:10:00,30114,fruit,dairy
2019-09-04 08:10:00,30115,spices,checkout
2019-09-04 08:10:00,30117,checkout,
2019-09-04 08:10:00,30118,drinks,checkout
2019-09-04 08:10:00,30120,spices,dairy
2019-09-04 08:10:00,30121,dairy,fruit
2019-09-04 08:10:00,30122,drinks,checkout
2019-09-04 08:10:00,30123,fruit,checkout
2019-09-04 08:10:00,30124,dairy,fruit
2019-09-04 08:11:00,30088,fruit,checkout
2019-09-04 08:11:00,30104,drinks,checkout
2019-09-04 08:11:00,30109,checkout,
2019-09-04 08:11:00,30119,spices,drinks
2019-09-04 08:11:00,30122,checkout,
2019-09-04 08:11:00,30124,fruit,checkout
2019-09-04 08:12:00,30095,checkout,
2019-09-04 08:12:00,30104,checkout,
2019-09-04 08:12:00,30105,drinks,checkout
2019-09-04 08:12:00,30113,checkout,
2019-09-04 08:12:00,30120,dairy,drinks
2019-09-04 08:12:00,30121,fruit,checkout
2019-09-04 08:12:00,30124,checkout,
2019-09-04 08:13:00,30088,checkout,
2019-09-04 08:13:00,30094,checkout,
2019-09-04 08:13:00,30105,checkout,
2019-09-04 08:13:00,30106,spices,dairy
2019-09-04 08:13:00,30114,dairy,checkout
2019-09-04 08:13:00,30120,drinks,spices
2019-09-04 08:13:00,30123,checkout,
2019-09-04 08:13:00,30125,dairy,drinks
2019-09-04 08:13:00,30126,spices,drinks
2019-09-04 08:13:00,30127,dairy,checkout
2019-09-04 08:13:00,30128,fruit,drinks
2019-09-04 08:14:00,30115,checkout,
2019-09-04 08:14:00,30120,spices,drinks
2019-09-04 08:14:00,30126,drinks,checkout
2019-09-04 08:14:00,30128,drinks,checkout
2019-09-04 08:14:00,30129,fruit,checkout
2019-09-04 08:15:00,30106,dairy,checkout
2019-09-04 08:15:00,30119,drinks,fruit
2019-09-04 08:15:00,30120,drinks,checkout
2019-09-04 08:15:00,30129,checkout,
2019-09-04 08:16:00,30114,checkout,
2019-09-04 08:16:00,30125,drinks,checkout
2019-09-04 08:16:00,30126,checkout,
2019-09-04 08:16:00,30130,dairy,checkout
2019-09-04 08:16:00,30131,fruit,spices
2019-09-04 08:16:00,30132,drinks,fruit
2019-09-04 08:16:00,30133,drinks,spices
2019-09-04 08:16:00,30134,drinks,spices
2019-09-04 08:17:00,30120,checkout,
2019-09-04 08:17:00,30121,checkout,
2019-09-04 08:17:00,30125,checkout,
2019-09-04 08:17:00,30127,checkout,
2019-09-04 08:17:00,30128,checkout,
2019-09-04 08:17:00,30130,checkout,
2019-09-04 08:17:00,30132,fruit,dairy
2019-09-04 08:17:00,30135,fruit,drinks
2019-09-04 08:18:00,30119,fruit,checkout
2019-09-04 08:18:00,30131,spices,dairy
2019-09-04 08:18:00,30133,spices,dairy
2019-09-04 08:18:00,30135,drinks,checkout
2019-09-04 08:18:00,30136,fruit,drinks
2019-09-04 08:18:00,30137,dairy,drinks
2019-09-04 08:19:00,30131,dairy,spices
2019-09-04 08:19:00,30132,dairy,fruit
2019-09-04 08:19:00,30133,dairy,drinks
2019-09-04 08:19:00,30134,spices,drinks
2019-09-04 08:19:00,30135,checkout,
2019-09-04 08:19:00,30138,dairy,spices
2019-09-04 08:20:00,30106,checkout,
2019-09-04 08:20:00,30118,checkout,
2019-09-04 08:20:00,30132,fruit,checkout
2019-09-04 08:20:00,30134,drinks,checkout
2019-09-04 08:20:00,30136,drinks,spices
2019-09-04 08:21:00,30136,spices,dairy
2019-09-04 08:21:00,30139,fruit,dairy
2019-09-04 08:21:00,30140,drinks,checkout
2019-09-04 08:21:00,30141,fruit,checkout
2019-09-04 08:21:00,30142,dairy,checkout
2019-09-04 08:21:00,30143,dairy,drinks
2019-09-04 08:22:00,30119,checkout,
2019-09-04 08:22:00,30131,spices,checkout
2019-09-04 08:22:00,30132,checkout,
2019-09-04 08:22:00,30133,drinks,checkout
2019-09-04 08:22:00,30138,spices,dairy
2019-09-04 08:22:00,30143,drinks,fruit
2019-09-04 08:23:00,30131,checkout,
2019-09-04 08:23:00,30133,checkout,
2019-09-04 08:23:00,30137,drinks,fruit
2019-09-04 08:23:00,30140,checkout,
2019-09-04 08:23:00,30141,checkout,
2019-09-04 08:23:00,30144,fruit,spices
2019-09-04 08:23:00,30145,fruit,checkout
2019-09-04 08:23:00,30146,spices,dairy
2019-09-04 08:24:00,30138,dairy,spices
2019-09-04 08:24:00,30145,checkout,
2019-09-04 08:24:00,30146,dairy,checkout
2019-09-04 08:24:00,30147,drinks,checkout
2019-09-04 08:24:00,30148,fruit,checkout
2019-09-04 08:24:00,30149,fruit,checkout
2019-09-04 08:24:00,30150,fruit,checkout
2019-09-04 08:24:00,30151,dairy,drinks
2019-09-04 08:24:00,30152,dairy,checkout
2019-09-04 08:24:00,30153,spices,dairy
2019-09-04 08:25:00,30136,dairy,drinks
2019-09-04 08:25:00,30137,fruit,dairy
2019-09-04 08:25:00,30143,fruit,checkout
2019-09-04 08:25:00,30149,checkout,
2019-09-04 08:25:00,30151,drinks,spices
2019-09-04 08:25:00,30154,fruit,dairy
2019-09-04 08:25:00,30155,dairy,spices
2019-09-04 08:25:00,30156,spices,checkout
2019-09-04 08:25:00,30157,drinks,checkout
2019-09-04 08:26:00,30111,checkout,
2019-09-04 08:26:00,30134,checkout,
2019-09-04 08:26:00,30143,checkout,
2019-09-04 08:26:00,30148,checkout,
2019-09-04 08:26:00,30151,spices,fruit
2019-09-04 08:26:00,30152,checkout,
2019-09-04 08:26:00,30153,dairy,fruit
2019-09-04 08:26:00,30154,dairy,checkout
2019-09-04 08:26:00,30155,spices,checkout
2019-09-04 08:26:00,30156,checkout,
2019-09-04 08:26:00,30157,checkout,
2019-09-04 08:26:00,30158,fruit,drinks
2019-09-04 08:26:00,30159,dairy,spices
2019-09-04 08:26:00,30160,fruit,spices
2019-09-04 08:26:00,30161,drinks,checkout
2019-09-04 08:26:00,30162,fruit,checkout
2019-09-04 08:26:00,30163,fruit,checkout
2019-09-04 08:27:00,30139,dairy,checkout
2019-09-04 08:27:00,30144,spices,checkout
2019-09-04 08:27:00,30151,fruit,checkout
2019-09-04 08:27:00,30158,drinks,fruit
2019-09-04 08:27:00,30164,drinks,dairy
2019-09-04 08:27:00,30165,fruit,dairy
2019-09-04 08:27:00,30166,dairy,spices
2019-09-04 08:27:00,30167,spices,fruit
2019-09-04 08:27:00,30168,fruit,checkout
2019-09-04 08:27:00,30169,dairy,drinks
2019-09-04 08:27:00,30170,fruit,checkout
2019-09-04 08:27:00,30171,dairy,checkout
2019-09-04 08:27:00,30172,drinks,checkout
2019-09-04 08:28:00,30137,dairy,checkout
2019-09-04 08:28:00,30144,checkout,
2019-09-04 08:28:00,30147,checkout,
2019-09-04 08:28:00,30151,checkout,
2019-09-04 08:28:00,30153,fruit,checkout
2019-09-04 08:28:00,30155,checkout,
2019-09-04 08:28:00,30158,fruit,checkout
2019-09-04 08:28:00,30165,dairy,checkout
2019-09-04 08:28:00,30167,fruit,dairy
2019-09-04 08:28:00,30169,drinks,spices
2019-09-04 08:28:00,30172,checkout,
2019-09-04 08:29:00,30136,drinks,checkout
2019-09-04 08:29:00,30138,spices,fruit
2019-09-04 08:29:00,30146,checkout,
2019-09-04 08:29:00,30154,checkout,
2019-09-04 08:29:00,30158,checkout,
2019-09-04 08:29:00,30160,spices,dairy
2019-09-04 08:29:00,30161,checkout,
2019-09-04 08:29:00,30162,checkout,
2019-09-04 08:29:00,30163,checkout,
2019-09-04 08:29:00,30166,spices,checkout
2019-09-04 08:29:00,30168,checkout,
2019-09-04 08:29:00,30169,spices,checkout
2019-09-04 08:29:00,30170,checkout,
2019-09-04 08:29:00,30173,fruit,spices
2019-09-04 08:29:00,30174,spices,checkout
2019-09-04 08:29:00,30175,dairy,drinks
2019-09-04 08:29:00,30176,dairy,fruit
2019-09-04 08:30:00,30137,checkout,
2019-09-04 08:30:00,30138,fruit,checkout
2019-09-04 08:30:00,30139,checkout,
2019-09-04 08:30:00,30166,checkout,
2019-09-04 08:30:00,30167,dairy,checkout
2019-09-04 08:30:00,30175,drinks,fruit
2019-09-04 08:31:00,30142,checkout,
2019-09-04 08:31:00,30153,checkout,
2019-09-04 08:31:00,30160,dairy,checkout
2019-09-04 08:31:00,30174,checkout,
2019-09-04 08:31:00,30175,fruit,checkout
2019-09-04 08:31:00,30177,dairy,checkout
2019-09-04 08:32:00,30136,checkout,
2019-09-04 08:32:00,30138,checkout,
2019-09-04 08:32:00,30173,spices,dairy
2019-09-04 08:32:00,30175,checkout,
2019-09-04 08:32:00,30176,fruit,dairy
2019-09-04 08:32:00,30178,spices,checkout
2019-09-04 08:32:00,30179,dairy,spices
2019-09-04 08:33:00,30150,checkout,
2019-09-04 08:33:00,30159,spices,dairy
2019-09-04 08:33:00,30169,checkout,
2019-09-04 08:33:00,30173,dairy,spices
2019-09-04 08:33:00,30176,dairy,spices
2019-09-04 08:33:00,30178,checkout,
2019-09-04 08:33:00,30179,spices,dairy
2019-09-04 08:33:00,30180,fruit,spices
2019-09-04 08:33:00,30181,dairy,checkout
2019-09-04 08:33:00,30182,dairy,drinks
2019-09-04 08:33:00,30183,dairy,checkout
2019-09-04 08:34:00,30159,dairy,checkout
2019-09-04 08:34:00,30160,checkout,
2019-09-04 08:34:00,30165,checkout,
2019-09-04 08:34:00,30176,spices,dairy
2019-09-04 08:34:00,30179,dairy,spices
2019-09-04 08:34:00,30183,checkout,
2019-09-04 08:34:00,30184,drinks,checkout
2019-09-04 08:34:00,30185,dairy,checkout
2019-09-04 08:35:00,30171,checkout,
2019-09-04 08:35:00,30181,checkout,
2019-09-04 08:35:00,30186,dairy,spices
2019-09-04 08:35:00,30187,spices,checkout
2019-09-04 08:35:00,30188,spices,checkout
2019-09-04 08:35:00,30189,fruit,checkout
2019-09-04 08:35:00,30190,dairy,spices
2019-09-04 08:35:00,30191,dairy,fruit
2019-09-04 08:35:00,30192,spices,drinks
2019-09-04 08:35:00,30193,spices,fruit
2019-09-04 08:36:00,30164,dairy,spices
2019-09-04 08:36:00,30176,dairy,fruit
2019-09-04 08:36:00,30177,checkout,
2019-09-04 08:36:00,30180,spices,dairy
2019-09-04 08:36:00,30182,drinks,fruit
2019-09-04 08:36:00,30184,checkout,
2019-09-04 08:36:00,30187,checkout,
2019-09-04 08:36:00,30188,checkout,
2019-09-04 08:36:00,30193,fruit,dairy
2019-09-04 08:37:00,30164,spices,dairy
2019-09-04 08:37:00,30173,spices,dairy
2019-09-04 08:37:00,30176,fruit,checkout
2019-09-04 08:37:00,30180,dairy,fruit
2019-09-04 08:37:00,30182,fruit,dairy
2019-09-04 08:37:00,30186,spices,drinks
2019-09-04 08:37:00,30189,checkout,
2019-09-04 08:37:00,30191,fruit,dairy
2019-09-04 08:37:00,30192,drinks,checkout
2019-09-04 08:38:00,30159,checkout,
2019-09-04 08:38:00,30173,dairy,checkout
2019-09-04 08:38:00,30179,spices,drinks
2019-09-04 08:38:00,30182,dairy,checkout
2019-09-04 08:38:00,30186,drinks,spices
2019-09-04 08:38:00,30191,dairy,fruit
2019-09-04 08:38:00,30194,fruit,checkout
2019-09-04 08:38:00,30195,drinks,spices
2019-09-04 08:39:00,30167,checkout,
2019-09-04 08:39:00,30176,checkout,
2019-09-04 08:39:00,30179,drinks,fruit
2019-09-04 08:39:00,30185,checkout,
2019-09-04 08:39:00,30190,spices,fruit
2019-09-04 08:39:00,30195,spices,drinks
2019-09-04 08:39:00,30196,dairy,drinks
2019-09-04 08:39:00,30197,fruit,dairy
2019-09-04 08:39:00,30198,drinks,checkout
2019-09-04 08:39:00,30199,fruit,checkout
2019-09-04 08:40:00,30179,fruit,checkout
2019-09-04 08:40:00,30182,checkout,
2019-09-04 08:40:00,30190,fruit,spices
2019-09-04 08:40:00,30193,dairy,fruit
2019-09-04 08:40:00,30196,drinks,checkout
2019-09-04 08:40:00,30199,checkout,
2019-09-04 08:40:00,30200,fruit,checkout
2019-09-04 08:40:00,30201,dairy,checkout
2019-09-04 08:40:00,30202,drinks,checkout
2019-09-04 08:41:00,30164,dairy,drinks
2019-09-04 08:41:00,30179,checkout,
2019-09-04 08:41:00,30180,fruit,checkout
2019-09-04 08:41:00,30190,spices,dairy
2019-09-04 08:41:00,30193,fruit,checkout
2019-09-04 08:41:00,30200,checkout,
2019-09-04 08:41:00,30201,checkout,
2019-09-04 08:41:00,30202,checkout,
2019-09-04 08:41:00,30203,fruit,checkout
2019-09-04 08:41:00,30204,dairy,fruit
2019-09-04 08:41:00,30205,fruit,checkout
2019-09-04 08:41:00,30206,fruit,dairy
2019-09-04 08:41:00,30207,fruit,checkout
2019-09-04 08:41:00,30208,spices,checkout
2019-09-04 08:42:00,30164,drinks,fruit
2019-09-04 08:42:00,30186,spices,dairy
2019-09-04 08:42:00,30192,checkout,
2019-09-04 08:42:00,30193,checkout,
2019-09-04 08:42:00,30196,checkout,
2019-09-04 08:42:00,30204,fruit,checkout
2019-09-04 08:42:00,30207,checkout,
2019-09-04 08:42:00,30208,checkout,
2019-09-04 08:43:00,30186,dairy,spices
2019-09-04 08:43:00,30194,checkout,
2019-09-04 08:43:00,30197,dairy,checkout
2019-09-04 08:43:00,30198,checkout,
2019-09-04 08:43:00,30206,dairy,fruit
2019-09-04 08:43:00,30209,spices,drinks
2019-09-04 08:43:00,30210,spices,drinks
2019-09-04 08:44:00,30164,fruit,checkout
2019-09-04 08:44:00,30186,spices,dairy
2019-09-04 08:44:00,30195,drinks,spices
2019-09-04 08:44:00,30203,checkout,
2019-09-04 08:44:00,30210,drinks,spices
2019-09-04 08:44:00,30211,dairy,checkout
2019-09-04 08:44:00,30212,drinks,checkout
2019-09-04 08:44:00,30213,drinks,checkout
2019-09-04 08:44:00,30214,dairy,drinks
2019-09-04 08:44:00,30215,dairy,drinks
2019-09-04 08:45:00,30164,checkout,
2019-09-04 08:45:00,30180,checkout,
2019-09-04 08:45:00,30195,spices,dairy
2019-09-04 08:45:00,30197,checkout,
2019-09-04 08:45:00,30205,checkout,
2019-09-04 08:45:00,30211,checkout,
2019-09-04 08:45:00,30214,drinks,checkout
2019-09-04 08:45:00,30215,drinks,checkout
2019-09-04 08:45:00,30216,fruit,drinks
2019-09-04 08:45:00,30217,spices,drinks
2019-09-04 08:45:00,30218,fruit,checkout
2019-09-04 08:46:00,30186,dairy,checkout
2019-09-04 08:46:00,30190,dairy,spices
2019-09-04 08:46:00,30191,fruit,dairy
2019-09-04 08:46:00,30195,dairy,fruit
2019-09-04 08:46:00,30206,fruit,checkout
2019-09-04 08:46:00,30209,drinks,spices
2019-09-04 08:46:00,30212,checkout,
2019-09-04 08:46:00,30213,checkout,
2019-09-04 08:46:00,30214,checkout,
2019-09-04 08:46:00,30219,fruit,checkout
2019-09-04 08:46:00,30220,fruit,dairy
2019-09-04 08:47:00,30190,spices,fruit
2019-09-04 08:47:00,30191,dairy,checkout
2019-09-04 08:47:00,30195,fruit,spices
2019-09-04 08:47:00,30209,spices,drinks
2019-09-04 08:47:00,30216,drinks,spices
2019-09-04 08:47:00,30217,drinks,checkout
2019-09-04 08:47:00,30220,dairy,checkout
2019-09-04 08:47:00,30221,drinks,dairy
2019-09-04 08:48:00,30173,checkout,
2019-09-04 08:48:00,30186,checkout,
2019-09-04 08:48:00,30209,drinks,spices
2019-09-04 08:48:00,30222,drinks,spices
2019-09-04 08:48:00,30223,fruit,checkout
2019-09-04 08:48:00,30224,spices,checkout
2019-09-04 08:48:00,30225,fruit,drinks
2019-09-04 08:48:00,30226,dairy,checkout
2019-09-04 08:48:00,30227,dairy,checkout
2019-09-04 08:49:00,30191,checkout,
2019-09-04 08:49:00,30209,spices,fruit
2019-09-04 08:49:00,30216,spices,checkout
2019-09-04 08:49:00,30218,checkout,
2019-09-04 08:49:00,30222,spices,drinks
2019-09-04 08:49:00,30224,checkout,
2019-09-04 08:49:00,30228,fruit,spices
2019-09-04 08:49:00,30229,fruit,drinks
2019-09-04 08:49:00,30230,dairy,spices
2019-09-04 08:49:00,30231,fruit,checkout
2019-09-04 08:49:00,30232,fruit,checkout
2019-09-04 08:49:00,30233,dairy,drinks
2019-09-04 08:50:00,30190,fruit,checkout
2019-09-04 08:50:00,30195,spices,drinks
2019-09-04 08:50:00,30204,checkout,
2019-09-04 08:50:00,30209,fruit,drinks
2019-09-04 08:50:00,30210,spices,dairy
2019-09-04 08:50:00,30221,dairy,spices
2019-09-04 08:50:00,30223,checkout,
2019-09-04 08:50:00,30227,checkout,
2019-09-04 08:50:00,30230,spices,checkout
2019-09-04 08:50:00,30233,drinks,checkout
2019-09-04 08:50:00,30234,dairy,drinks
2019-09-04 08:50:00,30235,fruit,checkout
2019-09-04 08:50:00,30236,dairy,drinks
2019-09-04 08:50:00,30237,fruit,dairy
2019-09-04 08:50:00,30238,dairy,drinks
2019-09-04 08:51:00,30209,drinks,dairy
2019-09-04 08:51:00,30210,dairy,checkout
2019-09-04 08:51:00,30215,checkout,
2019-09-04 08:51:00,30216,checkout,
2019-09-04 08:51:00,30217,checkout,
2019-09-04 08:51:00,30219,checkout,
